LoanID,Grade,SubGrade,Purpose,Term,ApplicationType,LoanStatus,VerificationStatus
527753,B,B1,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
577310,C,C3,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
521558,C,C1,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
831684,C,C5,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
613567,C,C2,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
800653,C,C3,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
570991,C,C3,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
583558,C,C1,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
529030,D,D2,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
688792,D,D4,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
831259,D,D3,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
708720,D,D3,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
854249,D,D4,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
578744,D,D4,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
642853,D,D3,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
576200,E,E4,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
623057,E,E2,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
642823,E,E2,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
524478,E,E2,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
681261,E,E3,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
642773,E,E5,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
704956,B,B2,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
535823,E,E3,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
718840,B,B1,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
836134,B,B1,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
668658,B,B3,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
628315,B,B3,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
986277,C,C4,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
1051412,E,E1,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
817951,E,E5,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
564221,B,B4,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
682212,C,C5,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
839272,E,E1,small business, 60 months,INDIVIDUAL,Fully Paid,Not Verified
1056234,B,B3,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
664680,B,B3,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
637696,B,B3,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
650525,B,B4,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
599880,B,B1,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
985107,C,C2,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
871812,C,C3,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
650598,C,C3,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
794020,C,C2,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
1012136,C,C3,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
731219,D,D4,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
1009301,D,D4,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
738205,D,D2,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
643822,D,D5,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
575902,D,D3,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
705786,E,E2,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
994681,E,E2,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
688682,F,F5,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
587541,B,B4,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
1050014,B,B2,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
696337,D,D5,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
991987,F,F1,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
868012,F,F5,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
660798,G,G5,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
1024126,A,A5,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
968567,B,B4,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
601803,B,B5,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
1048051,B,B5,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
600468,C,C2,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
586046,C,C2,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
747905,C,C4,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
788376,D,D4,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
1007751,D,D5,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
812452,D,D2,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
722360,D,D3,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
808799,D,D5,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
995527,D,D5,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
1034733,E,E1,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
1044661,E,E5,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
530648,E,E1,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
662846,E,E4,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
647699,E,E1,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
825869,E,E5,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
754033,E,E3,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
828007,E,E4,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
629128,E,E3,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
713710,E,E1,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
569262,E,E2,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
1012281,F,F4,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
751937,F,F3,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
1046905,F,F4,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
793842,F,F4,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
1025554,F,F3,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
689542,G,G4,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
777826,G,G1,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
852703,G,G1,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
766608,C,C4,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
863166,D,D3,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
748171,E,E2,small business, 60 months,INDIVIDUAL,Charged Off,Source Verified
621032,A,A4,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
605463,A,A4,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
605444,A,A4,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
1001264,B,B3,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
1049007,B,B3,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
885675,B,B3,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
815345,B,B3,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
811899,B,B4,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
861652,B,B3,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
790539,B,B4,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
518352,B,B4,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
610262,B,B1,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
622766,C,C1,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
652038,C,C1,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
670488,C,C5,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
571258,C,C2,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
1031605,C,C3,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
984805,C,C1,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
816484,C,C5,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
807393,C,C1,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
597497,C,C3,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
688829,C,C5,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
724388,D,D2,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
928821,D,D3,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
749033,D,D4,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
866943,D,D2,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
534732,D,D4,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
907795,D,D3,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
682824,E,E2,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
663454,E,E5,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
689834,E,E3,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
788131,E,E4,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
798744,E,E4,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
803158,E,E1,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
771779,F,F2,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
884885,F,F1,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
774453,F,F2,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
677834,F,F1,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
990763,F,F1,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
768930,F,F3,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
1007174,F,F5,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
1027164,G,G3,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
630075,G,G1,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
617879,G,G2,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
550944,A,A5,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
787977,B,B4,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
540828,B,B4,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
559800,B,B4,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
1017884,B,B4,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
1014091,C,C5,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
713117,D,D3,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
737574,F,F3,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
1048835,B,B5,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
985882,B,B3,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
1025487,B,B5,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
868228,B,B1,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
567273,B,B5,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
695383,B,B4,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
596559,B,B3,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
763793,B,B5,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
555960,B,B5,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
795948,B,B2,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
607148,B,B1,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
582773,B,B4,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
608913,B,B5,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
606598,B,B4,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
573675,B,B4,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
595880,B,B3,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
733912,B,B3,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
640687,C,C1,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
634668,C,C3,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
840233,C,C1,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
594374,C,C1,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
982027,C,C2,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
640393,C,C1,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
986238,C,C5,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
850753,C,C3,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
893846,C,C4,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
697942,D,D4,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
977241,D,D3,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
549509,D,D3,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
847946,D,D2,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
753970,D,D4,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
795119,D,D2,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
553852,D,D4,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
990505,E,E1,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
557551,E,E2,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
536589,E,E5,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
641031,E,E4,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
733311,E,E5,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
927879,E,E5,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
677043,E,E4,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
711858,E,E2,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
808723,E,E4,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
705647,E,E2,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
612559,E,E5,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
1007086,E,E2,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
972913,E,E1,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
613444,E,E2,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
687655,F,F4,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
830911,F,F1,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
706323,F,F3,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
675815,F,F5,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
999076,F,F3,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
662771,F,F1,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
670673,G,G3,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
770095,G,G1,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
563608,C,C3,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
837247,E,E2,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
823634,F,F1,small business, 60 months,INDIVIDUAL,Fully Paid,Source Verified
579111,B,B1,small business, 60 months,INDIVIDUAL,Charged Off,Verified
1010003,B,B3,small business, 60 months,INDIVIDUAL,Charged Off,Verified
889707,B,B3,small business, 60 months,INDIVIDUAL,Charged Off,Verified
778280,B,B2,small business, 60 months,INDIVIDUAL,Charged Off,Verified
1039496,B,B3,small business, 60 months,INDIVIDUAL,Charged Off,Verified
1011087,B,B3,small business, 60 months,INDIVIDUAL,Charged Off,Verified
882365,B,B4,small business, 60 months,INDIVIDUAL,Charged Off,Verified
994164,B,B3,small business, 60 months,INDIVIDUAL,Charged Off,Verified
777763,B,B4,small business, 60 months,INDIVIDUAL,Charged Off,Verified
543328,B,B4,small business, 60 months,INDIVIDUAL,Charged Off,Verified
529503,B,B2,small business, 60 months,INDIVIDUAL,Charged Off,Verified
971708,B,B4,small business, 60 months,INDIVIDUAL,Charged Off,Verified
687534,B,B4,small business, 60 months,INDIVIDUAL,Charged Off,Verified
1026174,B,B3,small business, 60 months,INDIVIDUAL,Charged Off,Verified
812577,B,B4,small business, 60 months,INDIVIDUAL,Charged Off,Verified
867393,B,B5,small business, 60 months,INDIVIDUAL,Charged Off,Verified
1024600,C,C1,small business, 60 months,INDIVIDUAL,Charged Off,Verified
770284,C,C1,small business, 60 months,INDIVIDUAL,Charged Off,Verified
732001,C,C1,small business, 60 months,INDIVIDUAL,Charged Off,Verified
1026594,C,C1,small business, 60 months,INDIVIDUAL,Charged Off,Verified
688840,C,C3,small business, 60 months,INDIVIDUAL,Charged Off,Verified
1025947,C,C3,small business, 60 months,INDIVIDUAL,Charged Off,Verified
812571,C,C4,small business, 60 months,INDIVIDUAL,Charged Off,Verified
752865,C,C1,small business, 60 months,INDIVIDUAL,Charged Off,Verified
817882,C,C5,small business, 60 months,INDIVIDUAL,Charged Off,Verified
1052477,C,C1,small business, 60 months,INDIVIDUAL,Charged Off,Verified
829797,C,C4,small business, 60 months,INDIVIDUAL,Charged Off,Verified
772112,C,C3,small business, 60 months,INDIVIDUAL,Charged Off,Verified
799271,C,C5,small business, 60 months,INDIVIDUAL,Charged Off,Verified
660114,D,D5,small business, 60 months,INDIVIDUAL,Charged Off,Verified
1012019,D,D3,small business, 60 months,INDIVIDUAL,Charged Off,Verified
674931,D,D5,small business, 60 months,INDIVIDUAL,Charged Off,Verified
836948,D,D5,small business, 60 months,INDIVIDUAL,Charged Off,Verified
723471,D,D5,small business, 60 months,INDIVIDUAL,Charged Off,Verified
979881,D,D2,small business, 60 months,INDIVIDUAL,Charged Off,Verified
1009413,D,D5,small business, 60 months,INDIVIDUAL,Charged Off,Verified
779487,D,D3,small business, 60 months,INDIVIDUAL,Charged Off,Verified
721876,D,D2,small business, 60 months,INDIVIDUAL,Charged Off,Verified
703555,D,D1,small business, 60 months,INDIVIDUAL,Charged Off,Verified
973024,D,D1,small business, 60 months,INDIVIDUAL,Charged Off,Verified
833971,E,E2,small business, 60 months,INDIVIDUAL,Charged Off,Verified
996053,E,E1,small business, 60 months,INDIVIDUAL,Charged Off,Verified
710806,E,E3,small business, 60 months,INDIVIDUAL,Charged Off,Verified
516282,E,E3,small business, 60 months,INDIVIDUAL,Charged Off,Verified
753772,E,E1,small business, 60 months,INDIVIDUAL,Charged Off,Verified
815482,E,E4,small business, 60 months,INDIVIDUAL,Charged Off,Verified
1032771,E,E3,small business, 60 months,INDIVIDUAL,Charged Off,Verified
998521,E,E1,small business, 60 months,INDIVIDUAL,Charged Off,Verified
807500,F,F1,small business, 60 months,INDIVIDUAL,Charged Off,Verified
