LoanID,MemberID,IssueDate,LastPaymentDate,NextPaymentDate,LastCreditPullDate,AddressState,LoanAmount,TotalPayment,Installment,InterestRate,DTI,AnnualIncome,TotalAcc
978391,1201228,11-10-2021,15-11-2021,15-12-2021,16-05-2021,FL,8000,12077,204.24,0.1825,0.1813,85200.0,36
559589,720334,10-08-2021,13-06-2021,13-07-2021,13-06-2021,DC,3000,3989,72.29,0.1558,0.0783,47028.0,25
832885,1042391,11-08-2021,15-11-2021,15-12-2021,15-11-2021,NY,4000,5784,97.26,0.1599,0.2404,31000.0,18
794580,999222,11-06-2021,13-11-2021,13-12-2021,13-11-2021,NJ,20000,26590,495.87,0.1689,0.0672,65000.0,19
587552,754873,10-09-2021,15-10-2021,15-11-2021,15-11-2021,CA,5000,7606,126.78,0.1793,0.0331,75000.0,21
631870,809457,10-12-2021,15-09-2021,15-10-2021,16-05-2021,PA,25000,37565,627.11,0.1743,0.0761,117000.0,28
521398,674237,10-06-2021,15-06-2021,15-07-2021,16-05-2021,FL,8000,11883,198.05,0.1682,0.1518,30600.0,9
599168,768998,10-10-2021,11-04-2021,11-05-2021,16-05-2021,MD,15250,16342,383.61,0.1756,0.1468,30000.0,13
539051,696126,10-07-2021,15-07-2021,15-08-2021,15-07-2021,FL,6000,8912,148.54,0.1682,0.2426,34800.0,14
1042541,1272830,11-12-2021,12-09-2021,12-10-2021,12-10-2021,CA,18000,20513,471.1,0.1942,0.0327,36000.0,5
529812,685121,10-06-2021,11-06-2021,11-07-2021,11-06-2021,VA,4800,5546,121.71,0.1793,0.167,36996.0,22
609935,782293,10-11-2021,15-11-2021,15-12-2021,15-11-2021,CA,12000,17917,298.62,0.1706,0.0439,21600.0,6
567593,730175,10-09-2021,12-02-2021,12-03-2021,12-02-2021,FL,20800,18391,384.66,0.1941,0.0563,42660.0,8
607291,779074,10-11-2021,11-07-2021,11-08-2021,11-07-2021,CA,18000,20029,466.04,0.1891,0.1972,51000.0,17
1025211,1254359,11-11-2021,16-02-2021,16-03-2021,16-02-2021,NY,11200,18315,309.72,0.2206,0.229,75000.0,57
850015,1061794,11-08-2021,15-02-2021,15-03-2021,16-05-2021,NC,10400,15846,276.99,0.2025,0.0171,87000.0,14
841940,1052537,11-08-2021,15-06-2021,15-07-2021,16-04-2021,CA,30000,47436,811.44,0.2099,0.1668,98400.0,56
675007,862714,11-03-2021,15-06-2021,15-07-2021,15-06-2021,NJ,25000,37894,638.25,0.1825,0.0607,165000.0,16
586249,748864,10-09-2021,12-12-2021,12-01-2022,12-12-2021,TX,14700,19681,378.67,0.1867,0.1555,172200.0,30
719485,913827,11-04-2021,15-06-2021,15-07-2021,16-05-2021,NY,15850,24010,404.65,0.1825,0.2256,40000.0,32
780884,966952,11-06-2021,12-07-2021,12-08-2021,12-07-2021,CO,30000,23025,524.71,0.2174,0.083,324996.0,42
609795,782125,10-11-2021,15-11-2021,15-12-2021,16-04-2021,MI,24000,39070,651.18,0.2114,0.1292,110000.0,23
672970,860161,11-02-2021,16-03-2021,16-04-2021,16-05-2021,NJ,5000,8028,133.81,0.2048,0.0717,36000.0,9
590638,758666,10-10-2021,13-09-2021,13-10-2021,13-09-2021,IL,21000,30493,561.06,0.204,0.1643,80000.0,30
1010794,1237628,11-11-2021,12-05-2021,12-06-2021,12-06-2021,WI,25000,27221,638.25,0.1825,0.0813,83000.0,7
839684,1049860,11-08-2021,13-01-2021,13-02-2021,13-02-2021,NC,7000,8301,170.19,0.1599,0.2122,94500.0,19
688415,859925,11-03-2021,13-08-2021,13-09-2021,13-08-2021,IL,20000,16522,312.23,0.1714,0.1091,56000.0,36
691731,882339,11-03-2021,16-03-2021,16-04-2021,16-03-2021,OH,18000,26494,441.56,0.164,0.2022,79000.0,36
774938,977154,11-06-2021,15-12-2021,15-01-2022,16-05-2021,NC,11000,18024,302.69,0.2182,0.187,74000.0,27
831761,1041070,11-07-2021,15-01-2021,15-02-2021,16-04-2021,NY,35000,51976,903.88,0.1879,0.1336,66000.0,15
753744,953421,11-05-2021,16-01-2021,16-02-2021,16-05-2021,NY,15000,20674,345.08,0.1349,0.0806,49000.0,6
867729,1081343,11-09-2021,15-01-2021,15-02-2021,15-01-2021,VA,20400,29848,522.37,0.1839,0.0363,61173.0,13
872504,1086704,11-09-2021,16-05-2021,16-06-2021,16-05-2021,CA,13000,14581,260.44,0.0749,0.0909,80004.0,38
790821,995039,11-06-2021,16-05-2021,16-06-2021,16-05-2021,WA,5450,6330,109.19,0.0749,0.0248,55200.0,35
747464,946397,11-05-2021,16-04-2021,16-05-2021,16-05-2021,CA,3500,4227,71.8,0.0849,0.0637,85000.0,11
868293,1082063,11-09-2021,16-05-2021,16-06-2021,16-05-2021,MD,5000,5731,102.56,0.0849,0.1774,105000.0,37
973197,1195199,11-10-2021,16-05-2021,16-06-2021,16-05-2021,OR,12000,13660,248.52,0.089,0.2464,47148.0,14
972715,1088780,11-10-2021,16-05-2021,16-06-2021,16-05-2021,SD,10000,12148,220.99,0.1171,0.1083,43992.0,17
862027,1074952,11-08-2021,16-05-2021,16-06-2021,16-05-2021,MO,6175,7679,137.33,0.1199,0.2054,50880.0,25
844314,1055229,11-08-2021,16-05-2021,16-06-2021,16-05-2021,SC,3600,4401,77.54,0.1059,0.193,63000.0,17
1041285,1271519,11-11-2021,16-05-2021,16-06-2021,16-05-2021,FL,5000,5847,110.5,0.1171,0.0781,84000.0,17
840686,1051100,11-08-2021,16-05-2021,16-06-2021,16-05-2021,AZ,12000,14417,258.47,0.1059,0.1226,82500.0,31
821051,1029309,11-07-2021,16-05-2021,16-06-2021,16-05-2021,CA,7000,8859,155.68,0.1199,0.1178,75000.0,23
862586,1075632,11-08-2021,16-05-2021,16-06-2021,16-05-2021,TX,11200,14414,257.66,0.1349,0.1202,110004.0,32
837588,1047625,11-08-2021,16-05-2021,16-06-2021,16-05-2021,VA,12000,15714,276.06,0.1349,0.2532,80000.0,32
968482,1189462,11-10-2021,16-05-2021,16-06-2021,16-05-2021,NY,13600,18429,342.26,0.1758,0.081,81060.0,15
1021832,1250595,11-11-2021,16-05-2021,16-06-2021,16-04-2021,MA,7500,10290,194.68,0.1903,0.045,150000.0,19
802002,1007624,11-07-2021,16-05-2021,16-06-2021,16-05-2021,TX,10000,15118,261.01,0.1929,0.1621,84996.0,10
823877,1032474,11-07-2021,16-05-2021,16-06-2021,16-05-2021,FL,12000,17647,309.91,0.1879,0.2002,68148.0,19
988489,1212928,11-10-2021,16-05-2021,16-06-2021,16-05-2021,GA,5000,7274,134.96,0.2089,0.1795,74000.0,27
768396,969696,11-05-2021,16-05-2021,16-06-2021,16-05-2021,KS,4025,5947,101.1,0.1749,0.0866,60000.0,11
884507,1098410,11-09-2021,16-05-2021,16-06-2021,16-05-2021,MI,2000,2707,49.46,0.1677,0.2296,30000.0,25
827723,1036700,11-08-2021,16-05-2021,16-06-2021,16-04-2021,NY,12000,14859,260.85,0.1099,0.2155,45000.0,11
890158,1106736,11-09-2021,16-05-2021,16-06-2021,16-05-2021,FL,6000,6997,127.22,0.0991,0.0952,30000.0,16
759448,959692,11-05-2021,16-05-2021,16-06-2021,16-04-2021,CA,6000,8013,136.49,0.1299,0.1034,42000.0,12
852813,1064934,11-08-2021,16-05-2021,16-06-2021,16-04-2021,NY,6325,8026,143.89,0.1299,0.1448,59496.0,13
770407,972070,11-06-2021,16-05-2021,16-06-2021,16-04-2021,NY,8000,10965,186.11,0.1399,0.1239,27996.0,23
749598,948846,11-05-2021,16-05-2021,16-06-2021,16-05-2021,IL,10000,13552,230.05,0.1349,0.178,30000.0,14
1022594,1251375,11-11-2021,16-04-2021,16-05-2021,16-05-2021,NY,3000,3789,71.8,0.1527,0.045,56004.0,25
970496,1192168,11-10-2021,16-05-2021,16-06-2021,16-05-2021,NY,2500,3385,61.83,0.1677,0.0056,53700.0,14
806698,1012908,11-07-2021,16-05-2021,16-06-2021,16-04-2021,NJ,5000,7025,121.57,0.1599,0.1671,39996.0,25
778827,981469,11-06-2021,16-05-2021,16-06-2021,16-05-2021,GA,1500,2167,36.87,0.1649,0.1963,56004.0,16
852429,1064485,11-08-2021,16-05-2021,16-06-2021,16-05-2021,TX,5000,6791,121.57,0.1599,0.2117,42000.0,37
970313,1191970,11-09-2021,16-05-2021,16-06-2021,16-05-2021,CA,2000,2571,46.82,0.1427,0.1931,32004.0,32
843785,1054612,11-08-2021,16-05-2021,16-06-2021,16-05-2021,NV,1500,1751,30.77,0.0849,0.2201,65304.0,19
1032764,1262315,11-11-2021,16-05-2021,16-06-2021,16-05-2021,NY,5000,5619,106.02,0.0991,0.1541,98580.0,24
1003267,1229633,11-10-2021,16-05-2021,16-06-2021,16-04-2021,NY,3000,3475,64.71,0.1065,0.1153,90000.0,12
876780,1091463,11-09-2021,16-05-2021,16-06-2021,16-05-2021,FL,20000,24089,430.78,0.1059,0.1682,87252.0,31
1006779,1233131,11-12-2021,16-05-2021,16-06-2021,16-05-2021,CA,15000,17111,323.53,0.1065,0.2313,68004.0,40
1002878,1229160,11-11-2021,16-05-2021,16-06-2021,16-05-2021,GA,12800,15506,287.46,0.1242,0.1946,98300.0,44
1008593,1235076,11-11-2021,16-05-2021,16-06-2021,16-05-2021,TX,12000,13936,258.82,0.1065,0.12,72000.0,33
889244,1105821,11-09-2021,16-05-2021,16-06-2021,16-05-2021,CA,3500,4246,77.35,0.1171,0.1023,44004.0,21
1034803,1264430,11-12-2021,16-05-2021,16-06-2021,16-05-2021,AR,16550,20705,390.69,0.1465,0.0988,52000.0,14
876343,1090906,11-09-2021,16-05-2021,16-06-2021,16-05-2021,NC,10000,14023,251.17,0.1749,0.1083,154800.0,33
863509,1076639,11-09-2021,16-05-2021,16-06-2021,16-05-2021,SC,8000,10862,194.51,0.1599,0.1517,33696.0,29
980174,1203339,11-10-2021,16-05-2021,16-06-2021,16-05-2021,CT,25000,34525,629.14,0.1758,0.2243,84000.0,18
1007441,1233840,11-11-2021,16-05-2021,16-06-2021,16-05-2021,CA,16000,21552,399.97,0.1727,0.1284,180000.0,42
892708,1109729,11-09-2021,16-05-2021,16-06-2021,16-05-2021,FL,4000,5418,98.92,0.1677,0.1074,54996.0,36
992382,1216871,11-10-2021,16-05-2021,16-06-2021,16-05-2021,WI,25000,34430,638.25,0.1825,0.1743,120000.0,20
1012353,1239475,11-11-2021,16-05-2021,16-06-2021,16-05-2021,FL,14000,20114,373.26,0.203,0.0595,47000.0,10
972382,1194335,11-10-2021,16-05-2021,16-06-2021,16-05-2021,NJ,5700,8067,146.74,0.1864,0.0547,107004.0,33
814714,1022256,11-07-2021,16-05-2021,16-06-2021,16-05-2021,AZ,8000,11744,206.61,0.1879,0.1842,54996.0,29
844364,1055287,11-08-2021,16-05-2021,16-06-2021,16-05-2021,HI,10200,15596,273.77,0.2062,0.0529,215000.0,18
853969,1066170,11-08-2021,16-05-2021,16-06-2021,16-05-2021,AL,12000,14741,263.86,0.1149,0.0833,28800.0,12
857473,1069939,11-08-2021,16-05-2021,16-06-2021,16-05-2021,NJ,8325,11548,206.41,0.1689,0.2053,27000.0,12
998313,1223452,11-11-2021,16-05-2021,16-06-2021,16-05-2021,NY,13000,14490,269.23,0.089,0.169,35000.0,23
869138,1083035,11-09-2021,16-05-2021,16-06-2021,16-05-2021,MD,4800,5957,106.75,0.1199,0.1092,29004.0,7
1015244,1242686,11-11-2021,16-05-2021,16-06-2021,16-04-2021,NY,20000,23414,441.97,0.1171,0.0651,120000.0,20
831180,1040389,11-08-2021,16-05-2021,16-06-2021,16-05-2021,OH,2500,3113,54.97,0.1149,0.0946,50004.0,22
821026,1029283,11-07-2021,16-05-2021,16-06-2021,16-05-2021,IL,7700,9523,167.38,0.1099,0.1549,32000.0,9
829790,1038914,11-07-2021,16-05-2021,16-06-2021,16-05-2021,CA,7000,9681,170.19,0.1599,0.1869,49500.0,8
831048,1040246,11-08-2021,16-05-2021,16-06-2021,16-05-2021,NY,14400,20286,357.03,0.1689,0.0305,48000.0,7
773205,975225,11-06-2021,16-05-2021,16-06-2021,16-05-2021,TX,9000,13013,221.22,0.1649,0.066,54000.0,13
826640,1035522,11-07-2021,16-05-2021,16-06-2021,16-04-2021,NY,3600,4968,87.53,0.1599,0.1254,40000.0,11
746629,945415,11-05-2021,16-05-2021,16-06-2021,16-05-2021,OH,3500,5269,87.91,0.1749,0.2164,56004.0,25
843113,1053861,11-08-2021,16-05-2021,16-06-2021,16-05-2021,TX,15000,22484,394.83,0.1969,0.1509,45000.0,6
856595,1068974,11-08-2021,16-05-2021,16-06-2021,16-05-2021,IL,2000,2976,53.27,0.2025,0.0889,39000.0,13
968224,1189185,11-10-2021,16-05-2021,16-06-2021,16-05-2021,MO,10000,11361,207.1,0.089,0.1939,76728.0,29
830156,1039308,11-08-2021,16-05-2021,16-06-2021,16-05-2021,NJ,13000,15881,280.01,0.1059,0.0597,121908.0,24
864440,1077716,11-09-2021,16-05-2021,16-06-2021,16-05-2021,NV,35000,27691,495.28,0.1149,0.0502,71516.0,27
978488,1201533,11-11-2021,16-05-2021,16-06-2021,16-05-2021,OH,18000,20889,388.23,0.1065,0.1362,40000.0,27
967065,1187971,11-10-2021,16-05-2021,16-06-2021,16-05-2021,VA,20125,23851,434.07,0.1065,0.1265,70000.0,17
884733,1100193,11-09-2021,16-05-2021,16-06-2021,16-05-2021,FL,28000,32652,593.68,0.0991,0.0394,150000.0,29
1054441,1286072,11-12-2021,16-05-2021,16-06-2021,16-05-2021,NY,22500,26921,508.39,0.1269,0.1104,45000.0,24
887033,1103059,11-09-2021,16-05-2021,16-06-2021,16-05-2021,TX,30000,37233,677.85,0.1269,0.0527,150000.0,13
973519,1195729,11-10-2021,16-05-2021,16-06-2021,16-05-2021,OK,20000,24834,451.9,0.1269,0.1573,42116.0,18
837805,1047858,11-08-2021,16-05-2021,16-06-2021,16-05-2021,NJ,7500,9675,170.61,0.1299,0.1945,159996.0,33
882545,1097771,11-09-2021,16-05-2021,16-06-2021,16-05-2021,NC,12000,15151,276.06,0.1349,0.0572,51600.0,28
883950,1099287,11-09-2021,16-05-2021,16-06-2021,16-05-2021,MN,5000,6420,117.05,0.1427,0.2429,66996.0,43
850617,1062458,11-08-2021,16-05-2021,16-06-2021,16-05-2021,IL,25000,27409,491.36,0.1299,0.047,96682.0,16
979677,1202835,11-10-2021,16-05-2021,16-06-2021,16-05-2021,NV,20000,28036,510.6,0.1825,0.0199,360000.0,21
1042702,1272984,11-12-2021,16-05-2021,16-06-2021,16-05-2021,NC,22000,29745,561.66,0.1825,0.1964,92000.0,20
999331,1224708,11-11-2021,16-05-2021,16-06-2021,16-05-2021,TX,34000,48543,899.1,0.1991,0.1559,243000.0,39
1014538,1242126,11-12-2021,16-05-2021,16-06-2021,16-05-2021,OH,15000,21143,399.92,0.203,0.1515,95000.0,15
1027861,1257244,11-11-2021,16-05-2021,16-06-2021,16-05-2021,NC,5000,7003,132.22,0.1991,0.2476,97008.0,33
1028903,1258262,11-11-2021,16-05-2021,16-06-2021,16-05-2021,MD,28000,39689,720.81,0.1864,0.1776,140000.0,21
973435,1195434,11-10-2021,16-05-2021,16-06-2021,16-05-2021,TX,15850,22422,408.03,0.1864,0.2344,43000.0,12
1025417,1254565,11-12-2021,16-05-2021,16-06-2021,16-05-2021,NJ,21000,30284,571.44,0.2128,0.1089,109992.0,35
816600,1024359,11-07-2021,16-05-2021,16-06-2021,16-05-2021,FL,35000,53532,939.41,0.2062,0.1583,184000.0,39
779698,982454,11-06-2021,16-05-2021,16-06-2021,16-05-2021,AZ,25000,39510,681.41,0.2136,0.2484,100000.0,52
787441,990979,11-08-2021,16-05-2021,16-06-2021,16-05-2021,GA,21300,32571,571.7,0.2062,0.1448,90060.0,21
779386,982068,11-06-2021,16-05-2021,16-06-2021,16-05-2021,KY,25000,32724,556.03,0.2459,0.1495,200000.0,57
757305,957332,11-06-2021,16-05-2021,16-06-2021,16-05-2021,MI,3000,4112,69.79,0.1399,0.2464,41000.0,31
884143,1099486,11-09-2021,16-05-2021,16-06-2021,16-05-2021,AZ,10000,13366,234.09,0.1427,0.1329,20400.0,14
988112,1212526,11-10-2021,16-05-2021,16-06-2021,16-05-2021,CA,15000,16749,310.65,0.089,0.082,64000.0,20
879231,1094044,11-10-2021,16-05-2021,16-06-2021,16-05-2021,FL,30000,34984,636.09,0.0991,0.0188,130000.0,34
800631,1006143,11-07-2021,16-05-2021,16-06-2021,16-04-2021,NY,16000,20125,347.8,0.1099,0.241,69996.0,26
1006607,1233025,11-11-2021,16-05-2021,16-06-2021,16-05-2021,NY,12600,15322,284.7,0.1269,0.1804,64590.0,13
876837,1091447,11-09-2021,16-05-2021,16-06-2021,16-05-2021,WI,7500,9097,165.74,0.1171,0.1395,18240.0,13
985705,1209424,11-10-2021,16-05-2021,16-06-2021,16-05-2021,CA,7075,8575,158.89,0.1242,0.1282,26400.0,12
824729,1033471,11-08-2021,16-05-2021,16-06-2021,16-05-2021,IL,10000,12627,222.4,0.1199,0.1372,30000.0,32
1028829,1258182,11-11-2021,16-05-2021,16-06-2021,16-05-2021,AZ,13200,16064,303.67,0.1349,0.0463,42996.0,5
834690,1016345,11-08-2021,16-05-2021,16-06-2021,16-05-2021,SC,12000,15897,279.16,0.1399,0.074,42000.0,31
783644,986782,11-06-2021,16-05-2021,16-06-2021,16-05-2021,WA,12175,16710,288.31,0.1479,0.2079,28800.0,24
968865,1083913,11-10-2021,16-05-2021,16-06-2021,16-04-2021,CT,21000,26557,483.1,0.1349,0.0339,68000.0,12
990329,1214298,11-10-2021,16-05-2021,16-06-2021,16-04-2021,CT,35000,47501,880.8,0.1758,0.1649,65000.0,25
774770,976967,11-06-2021,16-05-2021,16-06-2021,16-05-2021,IL,3500,4998,85.1,0.1599,0.0038,31200.0,14
776126,978446,11-06-2021,16-05-2021,16-06-2021,16-05-2021,NY,19200,27991,476.04,0.1689,0.1047,58000.0,34
1041645,1271701,11-12-2021,16-05-2021,16-06-2021,16-05-2021,FL,6400,8858,167.51,0.1942,0.0606,21996.0,25
819983,1028163,11-07-2021,16-05-2021,16-06-2021,16-05-2021,CA,10000,14977,263.22,0.1969,0.2484,33000.0,6
1040236,1270196,11-12-2021,16-05-2021,16-06-2021,16-04-2021,NY,8000,11607,219.46,0.2167,0.0669,45000.0,5
827474,1036429,11-07-2021,16-05-2021,16-06-2021,16-04-2021,NC,13400,21129,370.94,0.2211,0.0547,100000.0,7
855460,1067770,11-08-2021,16-05-2021,16-06-2021,16-05-2021,MA,22200,34406,614.53,0.2211,0.0376,82000.0,12
1018045,1246231,11-11-2021,16-04-2021,16-05-2021,16-05-2021,CA,6000,8226,155.75,0.1903,0.2047,38400.0,10
819821,1027977,11-07-2021,16-05-2021,16-06-2021,16-05-2021,IL,3500,4356,76.96,0.1149,0.2359,38004.0,21
536484,693083,10-06-2021,11-07-2021,11-08-2021,11-08-2021,TX,3000,1269,97.87,0.1075,0.1125,32000.0,8
530659,686169,10-06-2021,11-05-2021,11-06-2021,16-05-2021,UT,4000,1315,131.89,0.1149,0.0939,75000.0,23
724550,919673,11-04-2021,11-07-2021,11-08-2021,16-05-2021,MD,8400,6883,259.07,0.0692,0.133,36000.0,12
1014937,1242558,11-11-2021,14-06-2021,14-07-2021,16-05-2021,MD,4000,4151,137.24,0.1427,0.1414,16800.0,26
511137,660174,10-05-2021,13-11-2021,13-12-2021,16-05-2021,NY,10000,10952,329.12,0.1136,0.1031,42000.0,37
560114,720958,10-08-2021,13-09-2021,13-10-2021,16-05-2021,MD,1200,1344,37.34,0.0751,0.0847,54000.0,24
785010,988273,11-06-2021,12-08-2021,12-09-2021,15-04-2021,CA,7000,7481,217.72,0.0749,0.1153,74400.0,14
550912,710042,10-07-2021,11-11-2021,11-12-2021,11-11-2021,LA,16000,17296,500.5,0.0788,0.061,75000.0,30
1028987,1258340,11-11-2021,13-03-2021,13-04-2021,13-03-2021,MI,2100,2217,63.92,0.0603,0.012,40000.0,10
822881,1031393,11-08-2021,13-03-2021,13-04-2021,15-09-2021,CO,5550,5986,175.18,0.0849,0.2689,80000.0,59
362514,371969,08-11-2021,11-10-2021,11-11-2021,12-07-2021,CA,10000,11457,318.33,0.0907,0.0979,95000.0,22
807940,1014566,11-07-2021,14-08-2021,14-09-2021,16-04-2021,NC,9500,11358,315.5,0.1199,0.114,153000.0,33
981998,1205183,11-10-2021,14-10-2021,14-11-2021,15-07-2021,FL,9000,10717,297.69,0.1171,0.2325,43000.0,19
357157,362967,08-10-2021,09-01-2021,09-02-2021,09-01-2021,VA,7500,7683,242.04,0.1001,0.1521,79000.0,42
451909,557231,09-10-2021,09-12-2021,09-01-2022,09-12-2021,CA,15000,15153,499.5,0.1218,0.1225,108600.0,25
579870,745482,10-09-2021,13-10-2021,13-11-2021,13-09-2021,MN,4000,4921,136.68,0.1398,0.1789,54000.0,15
554489,714254,10-07-2021,13-08-2021,13-09-2021,13-08-2021,NY,4800,6039,167.77,0.1558,0.223,87000.0,38
801304,1006869,11-07-2021,14-06-2021,14-07-2021,16-04-2021,NJ,8000,9493,263.78,0.1149,0.1694,21600.0,26
364256,374733,08-12-2021,11-12-2021,11-01-2022,11-12-2021,VA,12000,14367,399.09,0.1209,0.2103,65004.0,22
757276,957301,11-05-2021,14-06-2021,14-07-2021,16-01-2021,MO,8000,9772,271.45,0.1349,0.1865,48000.0,16
624524,800333,10-12-2021,12-03-2021,12-04-2021,14-03-2021,CA,1000,1171,35.32,0.1632,0.2065,22320.0,5
869713,1083633,11-09-2021,14-09-2021,14-10-2021,14-09-2021,CA,4000,4479,124.41,0.0749,0.1989,95000.0,19
769917,971448,11-06-2021,12-10-2021,12-11-2021,15-11-2021,CA,16000,17291,497.63,0.0749,0.0328,60000.0,32
592737,761240,10-10-2021,13-10-2021,13-11-2021,14-07-2021,WA,3000,3504,97.34,0.1038,0.1856,30000.0,20
526586,681212,10-06-2021,11-07-2021,11-08-2021,12-08-2021,MA,4800,5277,156.58,0.1075,0.1101,69000.0,12
774230,976390,11-06-2021,14-06-2021,14-07-2021,15-11-2021,CA,2000,2391,66.42,0.1199,0.2168,36000.0,13
546974,705282,10-07-2021,13-05-2021,13-06-2021,13-06-2021,FL,1600,1956,54.39,0.1361,0.1122,23000.0,16
781160,983991,11-06-2021,13-06-2021,13-07-2021,11-06-2021,NH,6000,7579,217.13,0.1807,0.0567,21600.0,5
873954,1088343,11-09-2021,13-08-2021,13-09-2021,13-12-2021,MO,3600,3129,111.97,0.0749,0.1077,70000.0,14
734049,930515,11-04-2021,12-01-2021,12-02-2021,12-06-2021,FL,3200,1188,103.82,0.1037,0.18,37000.0,16
702432,894289,11-03-2021,12-02-2021,12-03-2021,15-04-2021,MA,3000,1352,101.17,0.1306,0.0,18000.0,9
1028074,1249421,11-11-2021,12-07-2021,12-08-2021,12-06-2021,CA,15000,15535,460.56,0.0662,0.028,36000.0,13
859400,1072044,11-08-2021,14-09-2021,14-10-2021,16-05-2021,TX,2000,2172,60.32,0.0542,0.1549,98000.0,30
882370,1097496,11-09-2021,14-10-2021,14-11-2021,14-10-2021,TX,1400,1549,42.61,0.0603,0.0192,30000.0,20
445931,544942,09-10-2021,11-07-2021,11-08-2021,11-07-2021,CO,3350,3724,105.9,0.0859,0.2254,60000.0,50
968878,1189876,11-09-2021,12-01-2021,12-02-2021,12-01-2021,MA,3950,4008,120.23,0.0603,0.0273,109000.0,27
723561,918566,11-04-2021,13-05-2021,13-06-2021,16-05-2021,NC,6000,6582,185.05,0.0692,0.0994,195000.0,40
753214,952861,11-05-2021,14-03-2021,14-04-2021,14-06-2021,CA,16000,18170,505.01,0.0849,0.0352,160000.0,35
1044156,1274499,11-12-2021,14-10-2021,14-11-2021,15-02-2021,CA,12000,13258,368.45,0.0662,0.1056,80000.0,29
384126,414911,09-03-2021,11-07-2021,11-08-2021,11-06-2021,AL,6000,6941,199.89,0.1221,0.1522,35000.0,29
616949,791011,10-11-2021,13-12-2021,13-01-2022,14-10-2021,PA,2000,2323,64.53,0.0999,0.1821,120000.0,43
616942,791003,10-11-2021,13-12-2021,13-01-2022,15-07-2021,GA,1000,1168,32.44,0.1036,0.0,21600.0,3
722961,917837,11-04-2021,14-05-2021,14-06-2021,14-05-2021,KY,3300,4006,111.29,0.1306,0.0659,20400.0,15
858274,1070839,11-09-2021,14-09-2021,14-10-2021,16-05-2021,TX,14400,17464,485.13,0.1299,0.1633,117600.0,35
512595,662271,10-05-2021,13-05-2021,13-06-2021,13-05-2021,CA,7200,8840,245.55,0.1385,0.1586,115000.0,31
838912,1049038,11-08-2021,14-08-2021,14-09-2021,15-07-2021,TX,6000,7646,212.4,0.1649,0.0989,51200.0,26
731358,927421,11-04-2021,14-05-2021,14-06-2021,14-05-2021,FL,1500,1675,46.52,0.0729,0.1486,10980.0,14
966742,1187631,11-09-2021,14-03-2021,14-04-2021,14-03-2021,OR,4700,5268,147.07,0.079,0.1065,41000.0,8
705031,897045,11-03-2021,14-04-2021,14-05-2021,16-05-2021,TX,12600,13989,388.6,0.0692,0.1263,190000.0,29
1030151,1259550,11-11-2021,14-11-2021,14-12-2021,14-11-2021,NC,5600,6270,175.23,0.079,0.0293,32000.0,8
655370,838192,11-01-2021,11-08-2021,11-09-2021,11-08-2021,TX,3500,3658,112.33,0.0963,0.1397,63816.0,21
838798,1048915,11-08-2021,13-12-2021,13-01-2022,16-05-2021,WA,4000,4704,131.89,0.1149,0.1221,33600.0,15
651371,833217,11-01-2021,12-07-2021,12-08-2021,16-05-2021,NY,10000,11136,320.94,0.0963,0.1358,75000.0,26
883270,1098524,11-09-2021,14-01-2021,14-02-2021,14-05-2021,MO,2400,2807,78.18,0.1065,0.2047,18000.0,5
786676,990082,11-06-2021,14-07-2021,14-08-2021,14-07-2021,MO,2200,2770,76.52,0.1523,0.0325,24000.0,5
1001365,1226948,11-10-2021,13-06-2021,13-07-2021,13-11-2021,PA,2700,1710,84.49,0.079,0.2682,88000.0,48
768335,969625,11-05-2021,11-09-2021,11-10-2021,12-04-2021,MI,16000,4514,553.01,0.1479,0.2378,110000.0,29
564234,726006,10-09-2021,13-01-2021,13-02-2021,13-04-2021,AZ,15000,12831,466.67,0.0751,0.0895,79000.0,24
584264,750735,10-09-2021,11-05-2021,11-06-2021,11-08-2021,MA,25000,14688,950.12,0.2164,0.2074,203000.0,18
705479,897536,11-03-2021,14-04-2021,14-05-2021,14-04-2021,FL,14400,15721,436.71,0.0579,0.0755,100000.0,38
685540,875198,11-02-2021,12-04-2021,12-05-2021,16-05-2021,FL,3600,3737,108.58,0.0542,0.0854,78000.0,23
999951,1225552,11-10-2021,14-06-2021,14-07-2021,14-06-2021,IL,4500,4963,138.17,0.0662,0.0416,125000.0,23
394458,433150,09-04-2021,09-10-2021,09-11-2021,09-10-2021,AZ,15000,15498,497.46,0.1189,0.0731,130000.0,22
463711,579416,09-12-2021,12-12-2021,12-01-2022,12-12-2021,TX,25000,30120,836.66,0.1253,0.1097,110004.0,17
993508,1217879,11-10-2021,14-11-2021,14-12-2021,14-10-2021,CT,3000,3609,100.25,0.1242,0.1573,65000.0,63
520473,672871,10-05-2021,13-06-2021,13-07-2021,13-06-2021,NV,11000,13292,369.21,0.1273,0.1674,80000.0,19
413010,466194,09-06-2021,10-03-2021,10-04-2021,10-03-2021,IL,25000,27522,863.42,0.1474,0.0103,600000.0,39
489977,625419,10-04-2021,13-04-2021,13-05-2021,16-04-2021,IL,25000,29306,814.0,0.1062,0.1465,85000.0,47
689552,879856,11-03-2021,12-07-2021,12-08-2021,12-07-2021,NJ,5000,5522,160.47,0.0963,0.0556,53995.0,11
664592,849765,11-02-2021,14-11-2021,14-12-2021,16-05-2021,TX,4200,4738,90.78,0.1074,0.1077,40000.0,28
